ResponseId,partner_work_hours,partner_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat
R_UPImfXbkHcjz4RP,15.5,11-20 Stunden,1.0,1.0,0.0,0.0,33.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),96472.0,Fachschulabschluss,0,174.0,85.0,28.075042938300964,8.0,-1.0,0.0,100.0,100.0,,100.0,4.0,Gut,3250.5,,3001-3500€,
R_1F3VfTAbUYvSj41,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,23.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),1945.0,Lehre/ Berufsausbildung im dualen System,0,176.0,58.0,18.72417355371901,5.0,0.0,0.0,73.0,,,50.0,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_322Epz3DZAUvdFE,35.5,31-40 Stunden,,,,,59.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),66130.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,174.0,76.0,25.102391333069097,6.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_1GI8IIXt1mCfGI3,0.0,Nicht erwerbstätig,1.0,1.0,0.0,0.0,29.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),70736.0,Bachelor,1,165.0,92.0,33.792470156106525,4.0,-2.0,1.0,50.0,50.0,50.0,50.0,3.0,Zufriedenstellend,1750.5,,1501-2000€,
R_3CVqJPyVN05NvqB,35.5,31-40 Stunden,,,,,55.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),25497.0,Lehre/ Berufsausbildung im dualen System,0,177.0,98.0,31.28092182961473,7.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_3iUuJqcMKrgTjCp,0.0,Nicht erwerbstätig,,,,,66.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),69126.0,Lehre/ Berufsausbildung im dualen System,0,166.0,73.0,26.491508201480624,4.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_2wKMm5rpC2BWCIT,35.5,31-40 Stunden,,,,,57.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),12524.0,Diplom,1,176.0,97.0,31.31456611570248,6.0,,,,,,,4.0,Gut,,3250.5,,3001-3500€
R_1goTTyD3FstcC7w,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,56.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),89522.0,Fachschulabschluss,0,184.0,84.0,24.8109640831758,8.0,0.0,0.0,,,,42.0,4.0,Gut,4250.5,,4001-4500€,
R_3Egu8Gdz3WgFDXG,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,58.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),35440.0,Master,1,182.0,74.0,22.34029706557179,5.0,0.0,0.0,80.0,,,50.0,4.0,Gut,3750.5,,3501-4000€,
R_2cCnXMcTsOJBfVw,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,55.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),4349.0,Lehre/ Berufsausbildung im dualen System,0,167.0,106.0,38.00781670192549,5.0,0.0,0.0,50.0,,,50.0,4.0,Gut,1750.5,,1501-2000€,
R_yyC0ZJg1Jtmm3n3,45.5,41-50 Stunden,,,,,50.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),31555.0,Lehre/ Berufsausbildung im dualen System,0,184.0,88.0,25.99243856332703,8.0,,,,,,,5.0,Sehr gut,,3750.5,,3501-4000€
R_qQGIjNHkpzlFz45,5.5,1-10 Stunden,,,,,60.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),45894.0,Ohne beruflichen Bildungsabschluss,0,170.0,111.0,38.4083044982699,9.0,,,,,,,1.0,Schlecht,,750.5,,501-1000€
R_28A39VW54MxqKAQ,0.0,Nicht erwerbstätig,,,,,31.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),44894.0,Ohne beruflichen Bildungsabschluss,0,173.0,58.0,19.37919743392696,2.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_um5BmBfXZT9vHhL,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,69.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),26871.0,Diplom,1,183.0,91.0,27.173101615455817,7.0,1.0,1.0,86.0,,,,4.0,Gut,3250.5,,3001-3500€,
R_2w6q138Wbp1Huva,35.5,31-40 Stunden,,,,,31.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),78244.0,Lehre/ Berufsausbildung im dualen System,0,183.0,80.0,23.888440980620498,5.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_2f9GKtgNYdtyu0j,45.5,41-50 Stunden,2.0,0.0,0.0,0.0,50.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),75015.0,Lehre/ Berufsausbildung im dualen System,0,169.0,67.0,23.458562375266975,4.0,,,,,,,2.0,Weniger gut,1750.5,,1501-2000€,
R_baxcl3dmLyfbqJb,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,53.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),82538.0,Diplom,1,156.0,51.0,20.956607495069033,3.0,0.0,0.0,71.0,,,50.0,5.0,Sehr gut,250.0,,0-500€,
R_eDonI0oJc3kDngd,25.5,21-30 Stunden,,,,,50.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),66740.0,Lehre/ Berufsausbildung im dualen System,0,170.0,64.0,22.145328719723185,5.0,,,,,,,3.0,Zufriedenstellend,,5250.5,,5001-5500€
R_2bORalozjlSa2z9,35.5,31-40 Stunden,,,,,38.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4103.0,"Fachschulabschluss,Diplom",1,195.0,116.0,30.506245890861276,5.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_1KuVyHRMDRSvWRL,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,51.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),39122.0,Lehre/ Berufsausbildung im dualen System,0,177.0,85.0,27.13141179099237,3.0,0.0,0.0,58.0,,,50.0,4.0,Gut,2750.5,,2501-3000€,
R_22FgesRktVp0R4q,0.0,Nicht erwerbstätig,0.0,0.0,2.0,0.0,20.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),81737.0,Ohne beruflichen Bildungsabschluss,0,162.0,51.0,19.43301326017375,4.0,,,,,,,5.0,Sehr gut,3250.5,,3001-3500€,
R_2YlwUnrsJmFY3gU,15.5,11-20 Stunden,,,,,25.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),99510.0,Ohne beruflichen Bildungsabschluss,0,169.0,64.0,22.40817898532965,6.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_DNKLI4KzKOB8ptT,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,61.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),22885.0,Fachschulabschluss,0,190.0,97.0,26.869806094182827,5.0,0.0,0.0,50.0,,,43.0,3.0,Zufriedenstellend,4250.5,,4001-4500€,
R_1dboMCdLx5Y8eU5,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,20.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),73660.0,Ohne beruflichen Bildungsabschluss,0,163.0,50.0,18.818924310286427,5.0,0.0,0.0,10.0,,,81.0,3.0,Zufriedenstellend,750.5,,501-1000€,
R_tEcPn7fnoadYSXv,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,24.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),39104.0,Bachelor,1,163.0,50.0,18.818924310286427,2.0,1.0,1.0,47.0,,,58.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_24M0X8bZBn0iEWC,25.5,21-30 Stunden,,,,,54.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,12679.0,Lehre/ Berufsausbildung im dualen System,0,169.0,106.0,37.11354644445223,4.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_2uJMzUbxoVMiTwp,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,25.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),20249.0,Bachelor,1,168.0,61.0,21.612811791383223,8.0,0.0,0.0,90.0,,,85.0,5.0,Sehr gut,2250.5,,2001-2500€,
R_1KvEJn7FfRB67Ai,45.5,41-50 Stunden,,,,,54.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),58097.0,Fachschulabschluss,0,185.0,87.0,25.420014609203797,8.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_31BiRM6kQm3qLr3,0.0,Nicht erwerbstätig,,,,,61.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),26605.0,Diplom,1,178.0,85.0,26.82742078020452,5.0,,,,,,,3.0,Zufriedenstellend,,2750.5,,2501-3000€
R_5aJ5ITdPb64aLdv,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,28.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4316.0,Lehre/ Berufsausbildung im dualen System,0,186.0,100.0,28.905075731298414,7.0,0.0,1.0,91.0,,,69.0,4.0,Gut,3750.5,,3501-4000€,
R_3fpyyA2mvQCehfc,25.5,21-30 Stunden,0.0,0.0,1.0,0.0,22.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),95032.0,Ohne beruflichen Bildungsabschluss,0,169.0,55.0,19.257028815517668,2.0,,,,,,,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_PBYjKtAX5OsJL7H,0.0,Nicht erwerbstätig,,,,,65.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),77830.0,Lehre/ Berufsausbildung im dualen System,0,172.0,124.0,41.914548404543,2.0,,,,,,,1.0,Schlecht,,1750.5,,1501-2000€
R_25BC0AZxKGZMm7p,35.5,31-40 Stunden,,,,,47.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),82110.0,Lehre/ Berufsausbildung im dualen System,0,180.0,93.0,28.703703703703702,7.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_2xFNpMlGHuoZKz6,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,50.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),48329.0,"Master,Diplom",1,159.0,61.0,24.128792373719392,6.0,0.0,0.0,30.0,,,50.0,4.0,Gut,5.0,,Mehr als 10.000€,
R_pSNsikdxtL092wh,35.5,31-40 Stunden,,,,,42.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),37154.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,170.0,82.0,28.373702422145332,5.0,,,,,,,3.0,Zufriedenstellend,,2750.5,,2501-3000€
R_2AXbOXPoVa3BUPP,5.5,1-10 Stunden,,,,,21.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),24106.0,Ohne beruflichen Bildungsabschluss,0,171.0,71.0,24.280975342840534,6.0,,,,,,,5.0,Sehr gut,,750.5,,501-1000€
R_31cRG2B6Z5I5Qa1,0.0,Nicht erwerbstätig,,,,,56.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),26721.0,Lehre/ Berufsausbildung im dualen System,0,163.0,80.0,30.11027889645828,0.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_BLDhXEWBsMNZLNL,15.5,11-20 Stunden,0.0,0.0,0.0,0.0,54.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),97725.0,Lehre/ Berufsausbildung im dualen System,0,160.0,79.0,30.859374999999993,2.0,-1.0,0.0,100.0,0.0,10.0,100.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_2OHLnS4PbQ0bUiI,35.5,31-40 Stunden,,,,,58.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),67065.0,Lehre/ Berufsausbildung im dualen System,0,155.0,96.0,39.95837669094693,3.0,,,,,,,3.0,Zufriedenstellend,,4250.5,,4001-4500€
R_z6XOcV14yfO5yGB,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,24.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),71120.0,Ohne beruflichen Bildungsabschluss,0,169.0,62.0,21.707923392038097,6.0,,,,,,,3.0,Zufriedenstellend,,250.0,,0-500€
R_1fkgQNTa5k4dSMY,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,63.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),1774.0,Diplom,1,173.0,96.0,32.075912994086,7.0,0.0,0.0,65.0,,,50.0,4.0,Gut,750.5,,501-1000€,
R_2D03SBSnTXuj2wh,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,50.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),45279.0,Lehre/ Berufsausbildung im dualen System,0,175.0,91.0,29.714285714285715,5.0,-1.0,0.0,93.0,100.0,,50.0,3.0,Zufriedenstellend,1750.5,,1501-2000€,
R_2rUgC9zEKx9wC45,35.5,31-40 Stunden,0.0,0.0,1.0,1.0,28.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),91052.0,Lehre/ Berufsausbildung im dualen System,0,168.0,67.0,23.738662131519277,6.0,,,,,,,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_TiVGYBIRE8wITLj,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,61.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),67063.0,Master,1,184.0,96.0,28.35538752362949,3.0,1.0,0.0,71.0,0.0,0.0,65.0,3.0,Zufriedenstellend,7750.5,,7501-8000€,
R_3PQTzjOnNVWtBEQ,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,68.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),18258.0,"Fachschulabschluss,Diplom",1,172.0,68.0,22.985397512168742,0.0,0.0,0.0,50.0,,,30.0,4.0,Gut,3250.5,,3001-3500€,
R_3p9yJ5IyIPWjy7n,35.5,31-40 Stunden,,,,,46.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),58119.0,Lehre/ Berufsausbildung im dualen System,0,174.0,64.0,21.13885585942661,6.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_RmnIdo0UzNyWCc1,0.0,Nicht erwerbstätig,3.0,1.0,0.0,0.0,39.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74360.0,Diplom,1,165.0,95.0,34.894398530762174,6.0,0.0,0.0,100.0,86.0,,90.0,4.0,Gut,5250.5,,5001-5500€,
R_2sSkOkTBNkz7FwQ,0.0,Nicht erwerbstätig,,,,,68.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),46119.0,Lehre/ Berufsausbildung im dualen System,0,159.0,65.0,25.71100826707804,3.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_3PouGkyI7mS26NT,15.5,11-20 Stunden,1.0,4.0,4.0,1.0,46.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),63322.0,"Fachschulabschluss (DDR),Master",1,199.0,116.0,29.29218959117194,7.0,1.0,1.0,87.0,47.0,76.0,67.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_2anqRsI9FSmQv0g,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,40.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),4509.0,Lehre/ Berufsausbildung im dualen System,0,160.0,53.0,20.703124999999996,5.0,0.0,0.0,70.0,,50.0,50.0,3.0,Zufriedenstellend,4750.5,,4501-5000€,
R_3dM5vV6C9nXAiBK,45.5,41-50 Stunden,,,,,41.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),76477.0,Lehre/ Berufsausbildung im dualen System,0,191.0,110.0,30.15268221814095,6.0,,,,,,,3.0,Zufriedenstellend,,6000.0,,Mehr als 6000€
R_1myASdOMu7UFgPs,0.0,Nicht erwerbstätig,,,,,49.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),23552.0,Diplom,1,158.0,50.0,20.028841531805796,3.0,,,,,,,4.0,Gut,,6000.0,,Mehr als 6000€
R_3eacEpmwuhJw1BW,25.5,21-30 Stunden,,,,,21.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),46483.0,Lehre/ Berufsausbildung im dualen System,0,156.0,115.0,47.255095332018406,7.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_1QzufABEFR7li5r,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,30.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),15890.0,Bachelor,1,166.0,70.0,25.402816083611555,9.0,0.0,0.0,96.0,79.0,,74.0,4.0,Gut,2750.5,,2501-3000€,
R_3eskHgqglGBQ3ez,55.0,Mehr als 50 Stunden,0.0,1.0,0.0,0.0,33.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),91056.0,Promotion,1,164.0,56.0,20.820939916716245,3.0,0.0,0.0,58.0,,,50.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_3EMC5nydVq4vwLC,5.5,1-10 Stunden,0.0,0.0,0.0,0.0,62.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),27432.0,Lehre/ Berufsausbildung im dualen System,0,181.0,90.0,27.471688898385274,1.0,0.0,0.0,,,,,4.0,Gut,3750.5,,3501-4000€,
R_1CjrABt9fdjxUM4,5.5,1-10 Stunden,1.0,1.0,0.0,0.0,32.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),47167.0,Lehre/ Berufsausbildung im dualen System,0,161.0,88.0,33.94930751128428,9.0,0.0,2.0,27.0,46.0,52.0,5.0,4.0,Gut,2250.5,,2001-2500€,
R_ZIhszu407q989z3,15.5,11-20 Stunden,,,,,59.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),82216.0,Fachschulabschluss,0,170.0,75.0,25.95155709342561,10.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_UswOc3ghZm5pFGp,5.5,1-10 Stunden,1.0,1.0,0.0,0.0,31.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45475.0,Bachelor,1,165.0,65.0,23.875114784205696,6.0,0.0,1.0,21.0,43.0,70.0,71.0,4.0,Gut,1750.5,,1501-2000€,
R_O6GzjEVv3g9qwwN,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,42.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),41468.0,Lehre/ Berufsausbildung im dualen System,0,193.0,86.0,23.087868130688072,6.0,0.0,0.0,50.0,40.0,,20.0,4.0,Gut,3250.5,,3001-3500€,
R_1di9OEEAwHXmDtX,0.0,Nicht erwerbstätig,,,,,46.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),27283.0,Ohne beruflichen Bildungsabschluss,0,167.0,67.0,24.023808670084982,0.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_3iVAjRG8jQRvJNG,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,61.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),63110.0,Fachschulabschluss,0,163.0,63.0,23.711844630960897,8.0,-1.0,-2.0,70.0,,,80.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_2qlRf1CGayjD7ym,0.0,0 Stunden,1.0,1.0,0.0,0.0,28.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),59423.0,Lehre/ Berufsausbildung im dualen System,0,175.0,126.0,41.142857142857146,7.0,-1.0,-2.0,85.0,75.0,,90.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_Xzl1jloGyi3OrSh,35.5,31-40 Stunden,,,,,25.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),8412.0,Bachelor,1,154.0,55.0,23.19109461966605,6.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_1i9w4V8kn6L4TTA,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,59.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,99310.0,Fachschulabschluss (DDR),0,182.0,73.0,22.03840115928028,8.0,-2.0,0.0,90.0,,,34.0,2.0,Weniger gut,3750.5,,3501-4000€,
R_1gkB9yawP5hdzlA,0.0,0 Stunden,2.0,1.0,0.0,0.0,38.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),57258.0,Lehre/ Berufsausbildung im dualen System,0,172.0,79.0,26.703623580313685,5.0,-2.0,-1.0,80.0,50.0,,80.0,2.0,Weniger gut,3250.5,,3001-3500€,
R_3oLaCJgHUgYB18m,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,40.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),16515.0,Lehre/ Berufsausbildung im dualen System,0,189.0,126.0,35.27336860670194,7.0,0.0,0.0,39.0,54.0,73.0,50.0,4.0,Gut,3750.5,,3501-4000€,
R_3nk1TG0xUpLE3ol,45.5,41-50 Stunden,,,,,36.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),35578.0,Bachelor,1,187.0,89.0,25.45111384369012,7.0,,,,,,,4.0,Gut,,5750.5,,5501-6000€
R_sZR3kVpIzvzHtdv,45.5,41-50 Stunden,,,,,60.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),21244.0,Lehre/ Berufsausbildung im dualen System,0,182.0,79.0,23.849776597029344,4.0,,,,,,,3.0,Zufriedenstellend,,4250.5,,4001-4500€
R_2QSyTArNdndduMd,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,69.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45665.0,Fachschulabschluss,0,172.0,89.0,30.08382909680909,2.0,0.0,0.0,65.0,0.0,0.0,50.0,4.0,Gut,2250.5,,2001-2500€,
R_1ClJhSlozVlQMXr,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,57.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),80639.0,Lehre/ Berufsausbildung im dualen System,0,158.0,65.0,26.037493991347535,1.0,-1.0,0.0,90.0,,,70.0,4.0,Gut,2250.5,,2001-2500€,
R_2TZfGYPI9rxNAuE,35.5,31-40 Stunden,,,,,52.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),81245.0,Fachschulabschluss (DDR),0,170.0,69.0,23.87543252595156,7.0,,,,,,,4.0,Gut,,5250.5,,5001-5500€
R_1ghEto08MlOqc4F,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,30.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),32120.0,Lehre/ Berufsausbildung im dualen System,0,167.0,61.0,21.872422819032593,4.0,0.0,1.0,96.0,,,50.0,4.0,Gut,4250.5,,4001-4500€,
R_wKJLxMTv9JBqkal,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,45.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),49716.0,Lehre/ Berufsausbildung im dualen System,0,158.0,79.0,31.64556962025316,3.0,0.0,0.0,,,,44.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_1F2rcxd6zoNb2vw,15.5,11-20 Stunden,1.0,1.0,0.0,0.0,27.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),75239.0,Lehre/ Berufsausbildung im dualen System,0,173.0,54.0,18.042701059173375,2.0,1.0,1.0,67.0,82.0,,71.0,4.0,Gut,3250.5,,3001-3500€,
R_1E5u8kzUsJpH0x0,45.5,41-50 Stunden,,,,,52.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,13086.0,Lehre/ Berufsausbildung im dualen System,0,173.0,79.0,26.395803401383272,5.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_3LjalfchVrVp38M,0.0,Nicht erwerbstätig,3.0,3.0,3.0,3.0,32.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),24114.0,Ohne beruflichen Bildungsabschluss,0,163.0,56.0,21.077195227520797,1.0,,,,,,,2.0,Weniger gut,250.0,,0-500€,
R_3MF333u4e1vOzEC,15.5,11-20 Stunden,,,,,57.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),94136.0,Lehre/ Berufsausbildung im dualen System,0,172.0,85.0,28.73174689021093,3.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_DOfBx3zoI9hrs7T,25.5,21-30 Stunden,2.0,1.0,0.0,0.0,48.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,15711.0,Fachschulabschluss (DDR),0,169.0,105.0,36.76341864780645,7.0,0.0,0.0,70.0,,,70.0,4.0,Gut,2250.5,,2001-2500€,
R_3q6LjW1ppxIELiV,55.0,Mehr als 50 Stunden,1.0,1.0,0.0,0.0,46.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),60385.0,Fachschulabschluss,0,179.0,82.0,25.592209980961893,10.0,0.0,0.0,50.0,,,50.0,5.0,Sehr gut,7750.5,,7501-8000€,
R_W665JjUteaAAmC5,0.0,Nicht erwerbstätig,1.0,0.0,0.0,0.0,27.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),74177.0,Lehre/ Berufsausbildung im dualen System,0,161.0,65.0,25.076193048107708,8.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_AF3zdBSfEZsjyIV,0.0,Nicht erwerbstätig,,,,,68.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),47506.0,Lehre/ Berufsausbildung im dualen System,0,160.0,68.0,26.562499999999996,3.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
